Chromosome,Start,End,GeneName,BigWigFile,MethylationSignal
chr14,105917979,105918817,FAM30A,ENCFF236RUI_epithelium_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 13.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 9.0, 2.0, nan, nan, nan, 10.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 8.0, 2.0, nan, nan, nan, nan, 8.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 6.0, 3.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 5.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 4.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, 6.0, 2.0, 6.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 6.0, 7.0, nan, nan, nan, nan, nan, 4.0, 7.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 4.0, 5.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 7.0, 3.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
chr6,27547752,27547823,tRNA-Gln-CTG-2-1,ENCFF463DAE_brain_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, 5.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 5.0, 1.0, nan, nan, nan, 5.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
chr6,27547752,27547823,tRNA-Gln-CTG-2-1,ENCFF334JUQ_embryo_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, 4.0, 37.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 43.0, nan, nan, nan, 2.0, 48.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
chr6,27547752,27547823,tRNA-Gln-CTG-2-1,ENCFF437OMV_blood_WGBS.bigWig,"[0.0, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, 58.33333206176758, 66.66666412353516, nan, 0.0, nan, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan, 56.0, 64.70587921142578, 0.0, nan, nan, 44.0, 64.70587921142578, 0.0, nan, 5.263157844543457, 0.0, nan, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, 5.0, nan, 0.0, 0.0, nan, nan, nan, 0.0, 0.0, nan, nan, nan, nan, 0.0, nan, 0.0, 8.69565200805664, nan, nan, 0.0, 0.0, nan, nan, 0.0, 0.0]"
chr6,27547752,27547823,tRNA-Gln-CTG-2-1,ENCFF236RUI_epithelium_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, 11.0, 8.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 12.0, 8.0, nan, nan, nan, 12.0, 9.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
chr16,3152900,3152972,tRNA-Arg-CCT-3-1,ENCFF463DAE_brain_WGBS.bigWig,"[nan, nan, nan, 5.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, 1.0, nan, nan, nan, nan, nan]"
chr16,3152900,3152972,tRNA-Arg-CCT-3-1,ENCFF334JUQ_embryo_WGBS.bigWig,"[nan, nan, nan, 63.0, 5.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 48.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 45.0, 4.0, nan, nan, nan, nan, nan]"
chr16,3152900,3152972,tRNA-Arg-CCT-3-1,ENCFF437OMV_blood_WGBS.bigWig,"[0.0, 0.0, 0.0, 0.0, 25.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan, nan, nan, nan, 0.0, 0.0, 0.0, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, nan, nan, 0.0, nan, 0.0, 0.0, 0.0, nan, nan, 6.25, 11.11111068725586, nan, 0.0, nan, 0.0, 0.0, 0.0, nan, 6.666666507720947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan]"
chr16,3152900,3152972,tRNA-Arg-CCT-3-1,ENCFF236RUI_epithelium_WGBS.bigWig,"[nan, nan, nan, 12.0, 10.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 11.0, 7.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 11.0, 8.0, nan, nan, nan, nan, nan]"
chr5,181188416,181188488,TRV,ENCFF463DAE_brain_WGBS.bigWig,"[nan, nan, nan, nan, nan, 8.0, 1.0, nan, nan, 8.0, 1.0, nan, nan, nan, nan, 9.0, 1.0, nan, nan, nan, 7.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 7.0, 2.0, 7.0, 2.0, nan, nan, nan, nan, nan, nan, nan, 6.0, 2.0, nan, nan, 6.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 6.0, 2.0, nan, nan, nan, nan, nan]"
chr5,181188416,181188488,TRV,ENCFF334JUQ_embryo_WGBS.bigWig,"[nan, nan, nan, nan, nan, 1.0, 22.0, nan, nan, 1.0, 27.0, nan, nan, nan, nan, 1.0, 29.0, nan, nan, nan, 1.0, 31.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 33.0, 1.0, 33.0, nan, nan, nan, nan, nan, nan, nan, 1.0, 37.0, nan, nan, 1.0, 38.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 48.0, nan, nan, nan, nan, nan]"
chr5,181188416,181188488,TRV,ENCFF437OMV_blood_WGBS.bigWig,"[0.0, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, 0.0, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 5.55555534362793, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, 0.0, nan, nan, nan, 0.0]"
chr5,181188416,181188488,TRV,ENCFF236RUI_epithelium_WGBS.bigWig,"[nan, nan, nan, nan, nan, 10.0, 5.0, nan, nan, 9.0, 7.0, nan, nan, nan, nan, 9.0, 8.0, nan, nan, nan, 9.0, 10.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 8.0, 9.0, 9.0, 10.0, nan, nan, nan, nan, nan, nan, nan, 8.0, 11.0, nan, nan, 8.0, 11.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 8.0, 9.0, nan, nan, nan, nan, nan]"
chr12,124927843,124927915,TRF-GAA1-4,ENCFF463DAE_brain_WGBS.bigWig,"[nan, nan, 3.0, 8.0, nan, nan, nan, nan, nan, 4.0, 8.0, nan, nan, nan, nan, 3.0, 8.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 8.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, 7.0, nan, nan]"
chr12,124927843,124927915,TRF-GAA1-4,ENCFF334JUQ_embryo_WGBS.bigWig,"[nan, nan, 16.0, 6.0, nan, nan, nan, nan, nan, 19.0, 16.0, nan, nan, nan, nan, 13.0, 21.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 9.0, 33.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 12.0, 49.0, nan, nan]"
chr12,124927843,124927915,TRF-GAA1-4,ENCFF437OMV_blood_WGBS.bigWig,"[0.0, 0.0, 0.0, 0.0, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, 9.090909004211426, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, nan, nan, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, nan, nan, nan, nan, 0.0, 0.0, 0.0, 0.0]"
chr12,124927843,124927915,TRF-GAA1-4,ENCFF236RUI_epithelium_WGBS.bigWig,"[nan, nan, 9.0, 8.0, nan, nan, nan, nan, nan, 10.0, 7.0, nan, nan, nan, nan, 11.0, 8.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 11.0, 9.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 8.0, 10.0, nan, nan]"
chr6,27777885,27777956,tRNA-iMet-CAT-2-1,ENCFF463DAE_brain_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 12.0, 5.0, nan, nan, nan, 12.0, 4.0, nan, nan, nan, nan, 12.0, 6.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 11.0, 11.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
chr6,27777885,27777956,tRNA-iMet-CAT-2-1,ENCFF334JUQ_embryo_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 7.0, 7.0, nan, nan, nan, 7.0, 7.0, nan, nan, nan, nan, 6.0, 7.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
chr6,27777885,27777956,tRNA-iMet-CAT-2-1,ENCFF437OMV_blood_WGBS.bigWig,"[0.0, 4.545454502105713, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, 100.0, 100.0, 9.523809432983398, nan, 0.0, 89.47368621826172, 100.0, 0.0, nan, nan, 0.0, 100.0, 92.30769348144531, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 100.0, 100.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, nan, 7.692307472229004, 0.0, nan, nan]"
chr6,27777885,27777956,tRNA-iMet-CAT-2-1,ENCFF236RUI_epithelium_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 12.0, 9.0, nan, nan, nan, 12.0, 11.0, nan, nan, nan, nan, 11.0, 11.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 10.0, 14.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
chr19,47950296,47950414,SNAR-C3,ENCFF463DAE_brain_WGBS.bigWig,"[14.0, 37.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 19.0, 32.0, nan, nan, 23.0, 33.0, nan, nan, nan, nan, 25.0, 28.0, 26.0, 27.0, nan, nan, nan, nan, nan, nan, 32.0, 27.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 47.0, 26.0, nan, nan, nan, nan, nan, nan, 50.0, 25.0, nan, nan, nan, nan, nan, nan, 59.0, 22.0, nan, nan, nan, nan, 61.0, 23.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
chr19,47950296,47950414,SNAR-C3,ENCFF334JUQ_embryo_WGBS.bigWig,"[nan, 145.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 135.0, nan, nan, nan, 128.0, nan, nan, nan, nan, nan, 112.0, nan, 120.0, nan, nan, nan, nan, nan, nan, nan, 98.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 66.0, nan, nan, nan, nan, nan, nan, 1.0, 54.0, nan, nan, nan, nan, nan, nan, 1.0, 35.0, nan, nan, nan, nan, 1.0, 29.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
chr19,47950296,47950414,SNAR-C3,ENCFF437OMV_blood_WGBS.bigWig,"[96.86274719238281, 96.61016845703125, 0.0, nan, 0.0, 1.1406843662261963, 1.8382352590560913, nan, nan, nan, 1.3651877641677856, nan, 1.7482517957687378, 2.8070175647735596, 0.0, nan, 0.3448275923728943, 97.95221710205078, 93.77049255371094, 0.0, 1.311475396156311, 98.04560089111328, 94.95268249511719, 0.9404388666152954, nan, nan, 0.31446540355682373, 97.19625854492188, 96.2732925415039, 98.49849700927734, 96.88473510742188, 0.31152647733688354, 0.31152647733688354, 0.28901734948158264, 0.2808988690376282, 0.5509641766548157, nan, 98.40848541259766, 96.5625, 0.31446540355682373, nan, 0.0, 0.7518796920776367, 0.2469135820865631, nan, 5.392157077789307, nan, 0.3086419701576233, nan, 0.9009009003639221, nan, 1.2269939184188843, 0.3076923191547394, 96.24413299560547, 94.52887725830078, nan, 1.5243902206420898, 0.6060606241226196, 0.3021148145198822, nan, nan, 97.36842346191406, 97.8787841796875, nan, 0.9146341681480408, 0.6097561120986938, 0.6134969592094421, 0.2083333283662796, nan, 93.87754821777344, 95.412841796875, nan, 0.0, nan, nan, 97.32313537597656, 95.1070327758789, nan, 0.6042296290397644, 0.3021148145198822, 0.7407407164573669, 1.6304347515106201, nan, nan, 1.0600706338882446, 0.5281690359115601, nan, 0.6024096608161926, 0.6060606241226196, nan, 1.018675684928894, 1.1764706373214722, nan, 0.16694490611553192, nan, nan, 0.6116207838058472, 0.0, 0.3048780560493469, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
chr19,47950296,47950414,SNAR-C3,ENCFF236RUI_epithelium_WGBS.bigWig,"[7.0, 35.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 13.0, 35.0, nan, nan, 14.0, 33.0, nan, nan, nan, nan, 18.0, 33.0, 20.0, 30.0, nan, nan, nan, nan, nan, nan, 22.0, 26.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 26.0, 24.0, nan, nan, nan, nan, nan, nan, 29.0, 22.0, nan, nan, nan, nan, nan, nan, 32.0, 24.0, nan, nan, nan, nan, 32.0, 20.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
chr6,26571864,26571936,TRA-AGC11-1,ENCFF463DAE_brain_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, 10.0, 2.0, nan, nan, nan, nan, nan, 10.0, 2.0, nan, nan, nan, nan, 10.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, 10.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 10.0, 3.0, nan, nan, 9.0, 5.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 7.0]"
chr6,26571864,26571936,TRA-AGC11-1,ENCFF334JUQ_embryo_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, 10.0, 8.0, nan, nan, nan, nan, nan, 9.0, 10.0, nan, nan, nan, nan, 7.0, 13.0, nan, nan, nan, nan, nan, nan, nan, nan, 5.0, 17.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 4.0, 17.0, nan, nan, 4.0, 17.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0]"
chr6,26571864,26571936,TRA-AGC11-1,ENCFF437OMV_blood_WGBS.bigWig,"[0.0, 0.0, nan, 0.0, nan, nan, nan, 0.0, 11.538461685180664, 33.33333206176758, 0.0, 0.0, 0.0, nan, nan, 16.0, 33.33333206176758, nan, nan, 0.0, 0.0, 28.0, 40.0, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, nan, 62.5, 54.54545593261719, 0.0, nan, nan, 0.0, 0.0, nan, nan, nan, 0.0, 70.37036895751953, 83.33333587646484, nan, 0.0, 55.17241287231445, 66.66666412353516, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, nan, nan, nan, nan, 0.0, nan, 0.0, 0.0, nan, nan, nan, nan, nan, 0.0, 0.0, 0.0, 0.0]"
chr6,26571864,26571936,TRA-AGC11-1,ENCFF236RUI_epithelium_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, 18.0, 8.0, nan, nan, nan, nan, nan, 22.0, 11.0, nan, nan, nan, nan, 22.0, 11.0, nan, nan, nan, nan, nan, nan, nan, nan, 21.0, 12.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 20.0, 14.0, nan, nan, 17.0, 11.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 14.0]"
chr14,20625370,20625451,TRL-TAG2-1,ENCFF463DAE_brain_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 7.0, 5.0, nan, nan, 5.0, 4.0, nan, nan, nan, nan, nan, nan, nan, nan, 6.0, 5.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 6.0, 6.0, nan, nan, nan, nan, 4.0, 7.0, nan, nan, nan, nan, nan, nan, 6.0, 6.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
chr14,20625370,20625451,TRL-TAG2-1,ENCFF334JUQ_embryo_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 13.0, 8.0, nan, nan, 10.0, 12.0, nan, nan, nan, nan, nan, nan, nan, nan, 5.0, 22.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 27.0, nan, nan, nan, nan, 1.0, 28.0, nan, nan, nan, nan, nan, nan, 1.0, 32.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
chr14,20625370,20625451,TRL-TAG2-1,ENCFF437OMV_blood_WGBS.bigWig,"[0.0, nan, nan, 0.0, nan, 26.66666603088379, nan, 0.0, 0.0, 0.0, 97.22222137451172, 90.90908813476562, nan, 0.0, 57.14285659790039, 33.33333206176758, 0.0, nan, 0.0, nan, nan, nan, 0.0, 0.0, 69.44444274902344, 46.153846740722656, 2.777777671813965, nan, 0.0, 0.0, nan, nan, nan, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, 89.28571319580078, 100.0, 0.0, 0.0, 0.0, 0.0, 61.53845977783203, 66.66666412353516, nan, 0.0, 0.0, 0.0, nan, nan, 56.0, 56.25, nan, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, 4.166666507720947, nan, 0.0, nan, 0.0, 0.0, 0.0, nan]"
chr14,20625370,20625451,TRL-TAG2-1,ENCFF236RUI_epithelium_WGBS.bigWig,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 12.0, 11.0, nan, nan, 12.0, 9.0, nan, nan, nan, nan, nan, nan, nan, nan, 11.0, 7.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 9.0, 8.0, nan, nan, nan, nan, 7.0, 8.0, nan, nan, nan, nan, nan, nan, 9.0, 12.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
chr16,87384022,87384094,tRNA-Met-CAT-6-1,ENCFF463DAE_brain_WGBS.bigWig,"[nan, nan, nan, nan, 5.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 2.0, nan, nan, nan, nan, nan, nan, 3.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, 1.0, 2.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.0, 2.0, nan, nan, nan, nan, 4.0, 2.0, nan, nan, nan, nan]"
